Outstation,ModulesRef,ModuleLabel,Type,Value,Time,Transition,CurrentState
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/18 22:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/18 22:07:02,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/18 22:40:09,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/18 23:00:00,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/18 23:05:01,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/18 23:10:01,Cleared,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/18 23:30:05,Cleared,Waiting
21,I34,AHU10 ExtractFlow Fail,On,0.000000,2023/04/18 23:38:15,Cleared,Waiting
21,I33,AHU10 Supply Flow Fail,On,0.000000,2023/04/18 23:38:15,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,1.000000,2023/04/18 23:42:01,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/18 23:46:25,Occurred,Waiting
11,I54,AHU9 Duty Fan Fail,On,0.000000,2023/04/19 00:00:00,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,0.000000,2023/04/19 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/19 00:02:15,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/19 03:55:27,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/19 03:56:17,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/19 04:02:01,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/19 04:05:29,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/19 05:02:21,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/19 05:06:15,Occurred,Waiting
16,I41,AHU24 Supply Flow Fail,On,1.000000,2023/04/19 05:17:13,Occurred,Waiting
16,I41,AHU24 Supply Flow Fail,On,0.000000,2023/04/19 05:20:02,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/19 05:42:24,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/19 05:42:24,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/19 05:52:23,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,0.000000,2023/04/19 06:00:01,Cleared,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/19 06:02:01,Occurred,Waiting
16,I49,AHU27 Supply Flow Fail,On,1.000000,2023/04/19 06:02:01,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/19 06:02:01,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/19 06:02:28,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/19 07:00:00,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/19 07:00:00,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/19 07:00:01,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/19 07:02:01,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/19 07:02:02,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/19 07:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/19 07:02:02,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,1.000000,2023/04/19 07:02:51,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/19 07:30:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/19 07:37:02,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/19 07:40:04,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/19 07:50:14,Cleared,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/19 07:59:15,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/19 08:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/19 08:05:02,Cleared,Waiting
21,I8,AHU10 Extract Filter Dirty,On,0.000000,2023/04/19 08:06:28,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/19 08:07:03,Occurred,Waiting
21,I8,AHU10 Extract Filter Dirty,On,1.000000,2023/04/19 08:08:02,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/19 09:02:10,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/19 09:15:00,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/19 09:37:01,Occurred,Waiting
14,I4,AHU19 Supply Filter Dirty,On,1.000000,2023/04/19 10:11:54,Occurred,Waiting
13,I52,AHU15 Supply Flow Fail,On,1.000000,2023/04/19 10:14:48,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/19 10:17:33,Occurred,Waiting
13,I56,AHU17 Supply Flow Fail,On,1.000000,2023/04/19 10:26:22,Occurred,Waiting
16,I49,AHU27 Supply Flow Fail,On,0.000000,2023/04/19 11:13:18,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/19 11:15:20,Occurred,Waiting
21,I30,AHU7 ExtractFlow Fail,On,0.000000,2023/04/19 11:55:22,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/19 14:05:01,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/04/19 15:00:00,Cleared,Waiting
13,I52,AHU15 Supply Flow Fail,On,0.000000,2023/04/19 15:10:02,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/19 16:41:25,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/19 16:45:01,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/19 16:47:02,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,1.000000,2023/04/19 17:02:49,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/19 17:22:29,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/19 17:30:02,Cleared,Waiting
16,I41,AHU24 Supply Flow Fail,On,1.000000,2023/04/19 18:37:14,Occurred,Waiting
16,I41,AHU24 Supply Flow Fail,On,0.000000,2023/04/19 18:40:02,Cleared,Waiting
14,I4,AHU19 Supply Filter Dirty,On,0.000000,2023/04/19 18:45:02,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/19 20:42:01,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,0.000000,2023/04/19 21:00:00,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/19 21:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/19 21:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/19 21:00:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/19 21:02:01,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/19 21:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/19 21:10:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/19 21:17:02,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/19 21:38:03,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/19 22:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/19 22:05:01,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/19 22:05:02,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/19 22:05:02,Cleared,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/19 22:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/19 22:07:02,Occurred,Waiting
11,I54,AHU9 Duty Fan Fail,On,1.000000,2023/04/19 22:07:22,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/19 22:40:08,Cleared,Waiting
16,I38,AHU8 ExtractFlow Fail,On,0.000000,2023/04/19 23:00:01,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/19 23:05:02,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/19 23:10:02,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/19 23:10:02,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,0.000000,2023/04/19 23:20:01,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,1.000000,2023/04/19 23:32:01,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/19 23:35:04,Cleared,Waiting
11,I54,AHU9 Duty Fan Fail,On,0.000000,2023/04/20 00:00:00,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,0.000000,2023/04/20 00:00:00,Cleared,Waiting
21,I34,AHU10 ExtractFlow Fail,On,1.000000,2023/04/20 00:02:01,Occurred,Waiting
21,I34,AHU10 ExtractFlow Fail,On,0.000000,2023/04/20 00:05:01,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/20 00:09:01,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/20 00:59:27,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/20 04:01:16,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/20 04:02:02,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/20 05:02:21,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/20 05:37:02,Occurred,Waiting
11,I54,AHU9 Duty Fan Fail,On,1.000000,2023/04/20 05:37:17,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/20 05:52:24,Occurred,Waiting
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/20 05:52:24,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/20 05:57:22,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/20 06:02:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/20 06:02:28,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/20 07:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/20 07:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/20 07:00:01,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/20 07:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/20 07:02:02,Occurred,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/20 07:02:03,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/20 07:02:03,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,1.000000,2023/04/20 07:02:50,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/20 07:10:48,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/20 07:25:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/20 07:32:03,Occurred,Waiting
13,I56,AHU17 Supply Flow Fail,On,1.000000,2023/04/20 07:37:01,Occurred,Waiting
14,I4,AHU19 Supply Filter Dirty,On,1.000000,2023/04/20 08:01:21,Occurred,Waiting
13,I52,AHU15 Supply Flow Fail,On,1.000000,2023/04/20 08:02:02,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/20 08:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/20 08:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/20 08:07:02,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/20 08:23:02,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/20 08:37:10,Occurred,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/20 09:37:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/20 10:46:12,Cleared,Waiting
13,I52,AHU15 Supply Flow Fail,On,0.000000,2023/04/20 10:52:09,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,0.000000,2023/04/20 12:05:22,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/20 14:05:02,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/04/20 15:35:02,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/20 16:47:01,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,1.000000,2023/04/20 17:02:50,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/20 17:10:02,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/20 17:15:01,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/20 18:11:04,Occurred,Waiting
16,I41,AHU24 Supply Flow Fail,On,1.000000,2023/04/20 18:17:12,Occurred,Waiting
16,I41,AHU24 Supply Flow Fail,On,0.000000,2023/04/20 18:20:01,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/20 20:47:02,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/20 21:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/20 21:00:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/20 21:02:01,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,0.000000,2023/04/20 21:05:02,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/20 21:06:25,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/20 21:37:18,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/20 22:02:01,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/20 22:05:01,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/20 22:05:02,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/20 22:05:02,Cleared,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/20 22:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/20 22:07:03,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,0.000000,2023/04/20 22:30:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/20 22:35:08,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,1.000000,2023/04/20 22:42:03,Occurred,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/20 23:00:01,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/20 23:05:00,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/20 23:10:01,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,0.000000,2023/04/20 23:15:01,Cleared,Waiting
11,I54,AHU9 Duty Fan Fail,On,0.000000,2023/04/21 00:00:00,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,0.000000,2023/04/21 00:00:00,Cleared,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/21 00:00:03,Cleared,Waiting
21,I34,AHU10 ExtractFlow Fail,On,1.000000,2023/04/21 00:02:01,Occurred,Waiting
21,I34,AHU10 ExtractFlow Fail,On,0.000000,2023/04/21 00:05:01,Cleared,Waiting
14,I4,AHU19 Supply Filter Dirty,On,0.000000,2023/04/21 00:05:02,Cleared,Waiting
21,I4,AHU07 Extract Filter Dirty,On,1.000000,2023/04/21 00:21:57,Cleared,Waiting
21,I4,AHU07 Extract Filter Dirty,On,1.000000,2023/04/21 00:22:50,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/21 02:57:31,Cleared,Waiting
21,I12,AHU11 Extract Filter Dirty,On,1.000000,2023/04/21 03:45:05,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/21 03:52:01,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/21 03:56:16,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/21 05:02:22,Occurred,Waiting
11,I54,AHU9 Duty Fan Fail,On,1.000000,2023/04/21 05:42:27,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/21 05:52:22,Occurred,Waiting
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/21 05:57:22,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/21 05:57:22,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/21 06:02:01,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/21 06:02:01,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/21 06:02:30,Occurred,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/21 06:42:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/21 06:56:46,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/21 07:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/21 07:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/21 07:00:01,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/21 07:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/21 07:02:01,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/21 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/21 07:20:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/21 07:27:03,Occurred,Waiting
14,I4,AHU19 Supply Filter Dirty,On,1.000000,2023/04/21 08:01:21,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/21 08:01:25,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/21 08:02:01,Occurred,Waiting
13,I56,AHU17 Supply Flow Fail,On,1.000000,2023/04/21 08:02:02,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/21 08:02:12,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/21 08:05:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/21 08:07:02,Occurred,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/21 09:32:01,Occurred,Waiting
21,I30,AHU7 ExtractFlow Fail,On,0.000000,2023/04/21 12:05:21,Cleared,Waiting
21,I48,KE04 ExtractFlow Fail,On,1.000000,2023/04/21 15:52:50,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/21 17:20:01,Cleared,Waiting
16,I41,AHU24 Supply Flow Fail,On,1.000000,2023/04/21 18:27:11,Occurred,Waiting
16,I41,AHU24 Supply Flow Fail,On,0.000000,2023/04/21 18:30:00,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/04/21 20:24:53,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/21 20:25:02,Cleared,Waiting
14,I4,AHU19 Supply Filter Dirty,On,0.000000,2023/04/21 20:28:09,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/21 20:28:15,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/21 20:52:02,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/21 21:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/21 21:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/21 21:00:01,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/21 21:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/21 21:02:02,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,0.000000,2023/04/21 21:05:02,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/21 21:10:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/21 21:17:02,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/21 22:02:02,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/21 22:05:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/21 22:05:02,Cleared,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/21 22:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/21 22:07:03,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/21 22:10:01,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/21 22:45:09,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/21 23:00:01,Cleared,Waiting
16,I38,AHU8 ExtractFlow Fail,On,0.000000,2023/04/21 23:05:01,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/21 23:05:02,Cleared,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,0.000000,2023/04/21 23:10:00,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/21 23:10:02,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,1.000000,2023/04/21 23:32:02,Occurred,Waiting
11,I54,AHU9 Duty Fan Fail,On,0.000000,2023/04/22 00:00:00,Cleared,Waiting
16,I50,AHU27 Duty Fan Fail,On,0.000000,2023/04/22 00:00:00,Cleared,Waiting
21,I48,KE04 ExtractFlow Fail,On,0.000000,2023/04/22 00:00:33,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/22 04:01:17,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/22 04:02:03,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/22 05:02:23,Occurred,Waiting
16,I51,AHU27 Extract Fan 1+2 Fail,On,1.000000,2023/04/22 05:37:24,Occurred,Waiting
16,I50,AHU27 Duty Fan Fail,On,1.000000,2023/04/22 05:37:24,Occurred,Waiting
11,I54,AHU9 Duty Fan Fail,On,1.000000,2023/04/22 05:52:18,Occurred,Waiting
16,I38,AHU8 ExtractFlow Fail,On,1.000000,2023/04/22 05:57:23,Occurred,Waiting
16,I54,AHU29 Supply Flow Fail,On,1.000000,2023/04/22 06:02:02,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/22 06:02:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/22 06:02:29,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/22 06:12:02,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/22 07:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/22 07:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/22 07:00:01,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/22 07:02:01,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/22 07:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/22 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/22 07:30:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/22 07:37:02,Occurred,Waiting
14,I4,AHU19 Supply Filter Dirty,On,1.000000,2023/04/22 08:01:21,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/22 08:01:25,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/22 08:02:01,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/22 08:02:12,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/22 08:05:02,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,1.000000,2023/04/22 08:07:02,Occurred,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/22 08:07:02,Occurred,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/22 09:32:01,Occurred,Waiting
21,I12,AHU11 Extract Filter Dirty,On,0.000000,2023/04/22 11:58:15,Cleared,Waiting
21,I30,AHU7 ExtractFlow Fail,On,0.000000,2023/04/22 12:00:21,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/22 13:15:13,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/04/22 13:17:29,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/22 13:18:01,Cleared,Waiting
14,I4,AHU19 Supply Filter Dirty,On,0.000000,2023/04/22 13:18:41,Cleared,Waiting
21,I33,AHU10 Supply Flow Fail,On,1.000000,2023/04/22 14:12:57,Occurred,Waiting
21,I34,AHU10 ExtractFlow Fail,On,1.000000,2023/04/22 14:12:58,Occurred,Waiting
21,I45,KS03 Supply Flow Fail,On,0.000000,2023/04/22 14:15:02,Cleared,Waiting
21,I45,KS03 Supply Flow Fail,On,1.000000,2023/04/22 16:52:02,Occurred,Waiting
21,I48,KE04 ExtractFlow Fail,On,1.000000,2023/04/22 16:57:48,Occurred,Waiting
16,I45,AHU26 Supply Flow Fail,On,0.000000,2023/04/22 17:35:02,Cleared,Waiting
16,I45,AHU26 Supply Flow Fail,On,1.000000,2023/04/22 20:32:02,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/22 21:00:01,Cleared,Waiting
